rating,time,software_type,author,country_id,language,content,url,version,Sentiment(From Appbot),review,,,,
5,2022-02-04T12:26:41.000Z,google_play,Dominique CARLO,138,fr,"Super ! La bascule de NextCloud à un système autonome en paire à paire s'est super bien faite, merci pour votre travail !",https://appbot.co/apps/1392427-syncthing/reviews/2852895543,None,positive,,,,"Syncthing works great under both Windows and LINUX but the Android version seems not ready for prime time: Syncing to/from SD card does not work and it is very hard to figure out what is going on in case of sync problems. Once external storage is supported I 'll be happy to try it again. For now, I need a different solution.",
1,2022-02-03T21:00:36.000Z,google_play,N T,134,en,"Started freezing and crashing immediately while trying to synchronize a few GiB over WiFi. Finally deleted several GiB from the source thanks to lousy defaults, poor UI, and general unreliability. Don't use for anything at all valuable until you're sure all your settings are perfect and everything is backed up twice over.",https://appbot.co/apps/1392427-syncthing/reviews/2852886667,None,negative,,,,Got tired of waiting for the option to sync the files stored in the SD card.,
1,2022-02-03T16:22:34.000Z,google_play,Rami Magdi,134,en,It's unclear how to connect to a lan. The app doesn't scan lan PCs,https://appbot.co/apps/1392427-syncthing/reviews/2852886675,None,negative,,,,can not be used to sync with external memory :-(,
5,2022-02-03T05:15:23.000Z,google_play,Furo Jumbo,134,en,"An excellent open source alternative to Resilio Sync. Works very well within a LAN and also via a WAN. Edit: Database reset for version 1.19.0 causes Syncthing to stop on Android 6 (confirmed on two Android 6 devices). Syncthing restarts to this ""database reset"" screen and I'm stuck in a recursive loop, with no access to Syncthing on my Android 6 devices. However, the process worked on my Android 11 device.",https://appbot.co/apps/1392427-syncthing/reviews/2852886679,None,mixed,,,,"Great concept, there is no exit and you can't swipe notification to close it. Run conditions don't work well. You can't have it run in background OR foreground? You can't schedule it to run for 20 min then close? The options show really bad programming knowledge. It's a great idea but the app fails on so many levels.  Looking for a decent alternative.",
3,2022-01-30T13:41:15.000Z,google_play,euri pides,134,en,Working good if you take out the horrible set-up thing of folder's with their synchronisation .. ripping hair out to clean all out on synchronous servers,https://appbot.co/apps/1392427-syncthing/reviews/2852886687,None,negative,,,,"Just installed on windows 10 and android. Syncs one or two files than stops 
synching. Restart it and the same behaviour. Gave up.",
5,2022-01-30T12:37:44.000Z,google_play,Movit Randy,129,zh,配合树莓派，同步文件很方便很快,https://appbot.co/apps/1392427-syncthing/reviews/2852895908,None,positive,,,,"Good potential but has functional and reliability problems. Also update has 
permission creep.",
5,2022-01-21T03:53:28.000Z,google_play,Benjamin Johnson,134,en,Keeps on my files synchronized between my phone tablet and computer,https://appbot.co/apps/1392427-syncthing/reviews/2852886690,None,neutral,,,,"While this app is very useful when it works, WHY THE HELL IT WANTS TO KNOW 
MY LOCATION??? (with latest update)",
5,2022-01-12T03:54:38.000Z,google_play,Jm Trend,134,en,Im learning to use it ... Because it seems to be a powerfull tool app thanks for your work. I like it so much,https://appbot.co/apps/1392427-syncthing/reviews/2852886695,None,positive,,,,"Doesn't sync files on external SD card - which is exactly where the files I want to sync are. I've been waiting for this issue to be solved for several years, now I've finally given up hope. The (technical) reasons for this essentially boil down to ""Because Syncthing is written in Go, it can't access SD cards"". Perhaps Go was the wrong choice then. The competition can, in fact, write to SD cards. If your phone only has internal storage, Syncthing is a reliable tool that ""just works"". If not, you're out of luck here and should look elsewhere.",
5,2022-01-08T01:42:35.000Z,google_play,Daryl B,134,en,Awesome! I virtually replaced everything I used gdrive for with this,https://appbot.co/apps/1392427-syncthing/reviews/2852886698,None,positive,,,,"Stopped syncing new files from PC node after recent update, but correctly removes files if they removed from source.",
2,2022-01-07T22:06:33.000Z,google_play,OdinDva Zritel,134,en,Version 18.3 keeps crashing. Fix?,https://appbot.co/apps/1392427-syncthing/reviews/2852886705,None,negative,,,,,
1,2022-01-04T06:05:42.000Z,google_play,Steve,134,en,"Can't fathom where the heck to get a 'device id' for a server directory. Very hard to find help, not well structured.",https://appbot.co/apps/1392427-syncthing/reviews/2852886709,None,negative,,,,,
5,2022-01-03T08:06:59.000Z,google_play,Tyolo Sola,129,zh,可以在局域网下同步很棒,https://appbot.co/apps/1392427-syncthing/reviews/2852895909,None,positive,,,,,
2,2021-12-31T04:26:07.000Z,google_play,Anton A,134,en,Not easy to use. A lot of functions are difficult to understand without extensive documentation reading. Sync status not correctly displayed.,https://appbot.co/apps/1392427-syncthing/reviews/2852886714,None,negative,,,,,
5,2021-12-30T17:36:42.000Z,google_play,Amit Kotlovski,134,en,"A backup (technically sync) tool for power users, I find it very useful!",https://appbot.co/apps/1392427-syncthing/reviews/2852886718,None,positive,,,,,
5,2021-12-29T02:46:18.000Z,google_play,Faheem Pervez,134,en,"Trivial to set up on Windows, this is the easiest way I've found so far to transfer files Android <-> Windows",https://appbot.co/apps/1392427-syncthing/reviews/2852886722,None,positive,,,,,
5,2021-12-28T21:41:58.000Z,google_play,audio scavenger,134,en,"Fastest personal cloud file sync! Secure and reliable, faster then seafile, waaaay faster than next loud and owncloud",https://appbot.co/apps/1392427-syncthing/reviews/2852886724,None,positive,,,,,
5,2021-12-28T07:56:02.000Z,google_play,朱海,129,zh,好使，没有外网服务器也可以自动同步,https://appbot.co/apps/1392427-syncthing/reviews/2852895912,None,neutral,,,,,
5,2021-12-26T07:02:55.000Z,google_play,Wes Parham,134,en,"Using it transfer hundreds and hundreds of accumulated camera files from the phone to a SMB share on my home network via wiFi. Name tokens allow me to put them in a time-based folder structure of /year/month/imageName... Ex:. /2018/05/img20180517_etc.jpg Timestamps of the files are maintained, I was happy to discover. Nothing to complain about, it's getting the job done and quickly.",https://appbot.co/apps/1392427-syncthing/reviews/2852886729,None,neutral,,,,,
1,2021-12-26T01:47:13.000Z,google_play,Michael T Dunphy,134,en,Doesn't connect,https://appbot.co/apps/1392427-syncthing/reviews/2852886740,None,negative,,,,,
5,2021-12-22T19:50:27.000Z,google_play,Edward Carnby,134,en,Its app like this that give the playstore a good name,https://appbot.co/apps/1392427-syncthing/reviews/2852886750,None,positive,,,,,
4,2021-12-14T10:57:47.000Z,google_play,Anthony,134,en,Great app but I wish that there was an option to delete the files that have been synced from one device to another. So that way I don't have copies on the original device so I can just keep them on the device I'm sending them to.,https://appbot.co/apps/1392427-syncthing/reviews/2852886763,None,neutral,,,,,
2,2021-12-14T06:43:46.000Z,google_play,William Chambers,134,en,Extreme power usage for no reason has drained my battery twice this week alone. Honestly a non-starter at this point...,https://appbot.co/apps/1392427-syncthing/reviews/2852886767,None,negative,,,,,
5,2021-12-13T15:09:02.000Z,google_play,Linfeng Li,134,en,"Very fast when syncing 1 file change in a folder with 2000 files. Changes are synced within 10 seconds or so. This is a big boost compared to other cloud-based third-party tools. (I use Syncthing to synchronize my Zotero collection, with some 2000 PDF files, between my PC and an e-ink tablet. Despite the slow download speed logged on the e-ink table, a single file change gets synced within 10 seconds or so. This is very much usable for going paperless.) Previously, per my testing with FolderSync Pro, it was not clear to me until I email the author that FolderSync was checking one thing at a time, and one folder-pair at a time. This process can take up to 5 minutes for a folder with 4000 files. For the poor e-ink tablet, it has logged some 30 minutes wait time for syncing a single file-change. I am now gladly settled with the Syncthing setup. Cheers and Kudos!",https://appbot.co/apps/1392427-syncthing/reviews/2852886771,None,mixed,,,,,
5,2021-12-11T14:51:00.000Z,google_play,Anderson Garcez,134,en,It just works.,https://appbot.co/apps/1392427-syncthing/reviews/2852886772,None,positive,,,,,
4,2021-12-11T13:19:40.000Z,google_play,Hal Sandick,134,en,"Mostly reliable app. Every now and then it has to be opened to get it to start working again but, for my purposes, mostly back up, not an issue. Works nicely with syncthing on my other devices (NAS, Windows). Question: This hasn't be updated in a couple of months. Is it being abandoned?",https://appbot.co/apps/1392427-syncthing/reviews/2852886782,None,neutral,,,,,
5,2021-12-04T20:03:03.000Z,google_play,Souradeep Roy,134,en,My neverending search for best synchronisation app ends here.,https://appbot.co/apps/1392427-syncthing/reviews/2852886803,None,neutral,,,,,
5,2021-11-30T12:32:49.000Z,google_play,Ken Lee,134,en,So good! Can sync 2 ways from my phone to my NAS or PC,https://appbot.co/apps/1392427-syncthing/reviews/2852886807,None,positive,,,,,
2,2021-11-27T05:38:16.000Z,google_play,Ray Matthew Bellen,134,en,"I was only looking for a way to send a folder from one device to another. Looking for options I stumble upon this app. I thought it will easily sync both my device but I soon as I open it, I have no idea what to do. Checked out some tutorials but it doesn't seem to connect with my other device. Overall, this app is for advance users. UI is clean & easy to navigate but everything else is not newbie friendly, so I'll pass on this one.",https://appbot.co/apps/1392427-syncthing/reviews/2852886812,None,neutral,,,,,
